order_id,order_date,sku_id,qty,unit_price
ORD002943,2025-02-13,SKU0055,5,786.45
ORD002944,2025-02-13,SKU0056,7,432.64
ORD002945,2025-02-13,SKU0057,3,238.23
ORD002946,2025-02-13,SKU0058,1,797.15
ORD002947,2025-02-13,SKU0060,3,464.3
ORD002948,2025-02-13,SKU0062,1,183.42
ORD002949,2025-02-13,SKU0063,1,251.94
ORD002950,2025-02-13,SKU0064,3,572.27
ORD002951,2025-02-13,SKU0067,3,347.43
ORD002952,2025-02-13,SKU0069,1,686.71
ORD002953,2025-02-13,SKU0070,7,751.08
ORD002954,2025-02-13,SKU0071,8,636.86
ORD002955,2025-02-13,SKU0072,5,548.43
ORD002956,2025-02-13,SKU0076,8,779.98
ORD002957,2025-02-13,SKU0078,2,272.08
ORD002958,2025-02-13,SKU0079,2,409.07
ORD002959,2025-02-13,SKU0080,7,380.8
ORD002960,2025-02-14,SKU0002,5,225.54
ORD002961,2025-02-14,SKU0005,1,464.16
ORD002962,2025-02-14,SKU0006,4,346.92
ORD002963,2025-02-14,SKU0007,3,89.32
ORD002964,2025-02-14,SKU0008,9,232.98
ORD002965,2025-02-14,SKU0009,2,227.63
ORD002966,2025-02-14,SKU0010,9,569.19
ORD002967,2025-02-14,SKU0012,1,152.55
ORD002968,2025-02-14,SKU0013,2,798.28
ORD002969,2025-02-14,SKU0014,5,242.75
ORD002970,2025-02-14,SKU0015,6,782.23
ORD002971,2025-02-14,SKU0016,3,352.39
ORD002972,2025-02-14,SKU0017,4,65.12
ORD002973,2025-02-14,SKU0018,3,302.25
ORD002974,2025-02-14,SKU0019,6,522.11
ORD002975,2025-02-14,SKU0020,4,557.34
ORD002976,2025-02-14,SKU0021,5,443.51
ORD002977,2025-02-14,SKU0022,2,380.32
ORD002978,2025-02-14,SKU0023,4,460.2
ORD002979,2025-02-14,SKU0024,4,490.45
ORD002980,2025-02-14,SKU0025,1,101.45
ORD002981,2025-02-14,SKU0026,7,320.94
ORD002982,2025-02-14,SKU0028,5,650.39
ORD002983,2025-02-14,SKU0029,7,397.43
ORD002984,2025-02-14,SKU0032,1,660.49
ORD002985,2025-02-14,SKU0033,4,646.74
ORD002986,2025-02-14,SKU0034,2,154.55
ORD002987,2025-02-14,SKU0037,6,692.35
ORD002988,2025-02-14,SKU0039,6,207.38
ORD002989,2025-02-14,SKU0042,4,304.99
ORD002990,2025-02-14,SKU0044,4,754.8
ORD002991,2025-02-14,SKU0045,2,342.15
ORD002992,2025-02-14,SKU0046,2,433.49
ORD002993,2025-02-14,SKU0047,3,676.66
ORD002994,2025-02-14,SKU0049,5,598.76
ORD002995,2025-02-14,SKU0050,5,198.89
ORD002996,2025-02-14,SKU0051,8,451.5
ORD002997,2025-02-14,SKU0054,1,172.97
ORD002998,2025-02-14,SKU0055,1,786.45
ORD002999,2025-02-14,SKU0057,1,238.23
ORD003000,2025-02-14,SKU0058,3,797.15
ORD003001,2025-02-14,SKU0062,2,183.42
ORD003002,2025-02-14,SKU0067,6,347.43
ORD003003,2025-02-14,SKU0069,2,686.71
ORD003004,2025-02-14,SKU0071,5,636.86
ORD003005,2025-02-14,SKU0072,2,548.43
ORD003006,2025-02-14,SKU0073,2,481.32
ORD003007,2025-02-14,SKU0075,3,754.5
ORD003008,2025-02-14,SKU0076,10,779.98
ORD003009,2025-02-14,SKU0078,4,272.08
ORD003010,2025-02-14,SKU0079,3,409.07
ORD003011,2025-02-14,SKU0080,5,380.8
ORD003012,2025-02-15,SKU0001,3,244.75
ORD003013,2025-02-15,SKU0002,2,225.54
ORD003014,2025-02-15,SKU0004,4,206.26
ORD003015,2025-02-15,SKU0005,6,464.16
ORD003016,2025-02-15,SKU0006,6,346.92
ORD003017,2025-02-15,SKU0007,6,89.32
ORD003018,2025-02-15,SKU0008,7,232.98
ORD003019,2025-02-15,SKU0009,6,227.63
ORD003020,2025-02-15,SKU0010,1,569.19
ORD003021,2025-02-15,SKU0012,7,152.55
ORD003022,2025-02-15,SKU0014,8,242.75
ORD003023,2025-02-15,SKU0015,1,782.23
ORD003024,2025-02-15,SKU0016,2,352.39
ORD003025,2025-02-15,SKU0017,1,65.12
ORD003026,2025-02-15,SKU0018,4,302.25
ORD003027,2025-02-15,SKU0020,4,557.34
ORD003028,2025-02-15,SKU0021,5,443.51
ORD003029,2025-02-15,SKU0022,5,380.32
ORD003030,2025-02-15,SKU0023,6,460.2
ORD003031,2025-02-15,SKU0024,5,490.45
ORD003032,2025-02-15,SKU0025,2,101.45
ORD003033,2025-02-15,SKU0026,4,320.94
ORD003034,2025-02-15,SKU0028,2,650.39
ORD003035,2025-02-15,SKU0029,1,397.43
ORD003036,2025-02-15,SKU0030,2,787.4
ORD003037,2025-02-15,SKU0032,1,660.49
ORD003038,2025-02-15,SKU0033,3,646.74
ORD003039,2025-02-15,SKU0037,1,692.35
ORD003040,2025-02-15,SKU0039,1,207.38
ORD003041,2025-02-15,SKU0042,3,304.99
ORD003042,2025-02-15,SKU0043,3,113.09
ORD003043,2025-02-15,SKU0045,8,342.15
ORD003044,2025-02-15,SKU0047,6,676.66
ORD003045,2025-02-15,SKU0048,4,553.52
ORD003046,2025-02-15,SKU0049,2,598.76
ORD003047,2025-02-15,SKU0050,5,198.89
ORD003048,2025-02-15,SKU0051,1,451.5
ORD003049,2025-02-15,SKU0052,2,568.8
ORD003050,2025-02-15,SKU0053,1,213.7
ORD003051,2025-02-15,SKU0054,1,172.97
ORD003052,2025-02-15,SKU0055,1,786.45
ORD003053,2025-02-15,SKU0056,2,432.64
ORD003054,2025-02-15,SKU0057,2,238.23
ORD003055,2025-02-15,SKU0058,5,797.15
ORD003056,2025-02-15,SKU0060,5,464.3
ORD003057,2025-02-15,SKU0062,1,183.42
ORD003058,2025-02-15,SKU0063,4,251.94
ORD003059,2025-02-15,SKU0064,1,572.27
ORD003060,2025-02-15,SKU0067,3,347.43
ORD003061,2025-02-15,SKU0069,7,686.71
ORD003062,2025-02-15,SKU0070,3,751.08
ORD003063,2025-02-15,SKU0071,1,636.86
ORD003064,2025-02-15,SKU0072,3,548.43
ORD003065,2025-02-15,SKU0075,3,754.5
ORD003066,2025-02-15,SKU0076,4,779.98
ORD003067,2025-02-15,SKU0079,2,409.07
ORD003068,2025-02-15,SKU0080,3,380.8
ORD003069,2025-02-16,SKU0001,3,244.75
ORD003070,2025-02-16,SKU0002,3,225.54
ORD003071,2025-02-16,SKU0004,2,206.26
ORD003072,2025-02-16,SKU0005,3,464.16
ORD003073,2025-02-16,SKU0007,3,89.32
ORD003074,2025-02-16,SKU0009,4,227.63
ORD003075,2025-02-16,SKU0010,5,569.19
ORD003076,2025-02-16,SKU0013,4,798.28
ORD003077,2025-02-16,SKU0014,6,242.75
ORD003078,2025-02-16,SKU0015,2,782.23
ORD003079,2025-02-16,SKU0016,2,352.39
ORD003080,2025-02-16,SKU0017,6,65.12
ORD003081,2025-02-16,SKU0018,1,302.25
ORD003082,2025-02-16,SKU0019,6,522.11
ORD003083,2025-02-16,SKU0020,7,557.34
ORD003084,2025-02-16,SKU0021,3,443.51
ORD003085,2025-02-16,SKU0022,5,380.32
ORD003086,2025-02-16,SKU0023,4,460.2
ORD003087,2025-02-16,SKU0024,1,490.45
ORD003088,2025-02-16,SKU0025,5,101.45
ORD003089,2025-02-16,SKU0026,3,320.94
ORD003090,2025-02-16,SKU0028,6,650.39
ORD003091,2025-02-16,SKU0029,3,397.43
ORD003092,2025-02-16,SKU0030,3,787.4
ORD003093,2025-02-16,SKU0032,8,660.49
ORD003094,2025-02-16,SKU0033,1,646.74
ORD003095,2025-02-16,SKU0034,5,154.55
ORD003096,2025-02-16,SKU0036,3,568.82
ORD003097,2025-02-16,SKU0037,2,692.35
ORD003098,2025-02-16,SKU0042,1,304.99
ORD003099,2025-02-16,SKU0043,4,113.09
ORD003100,2025-02-16,SKU0044,12,754.8
ORD003101,2025-02-16,SKU0046,6,433.49
ORD003102,2025-02-16,SKU0047,1,676.66
ORD003103,2025-02-16,SKU0048,1,553.52
ORD003104,2025-02-16,SKU0049,4,598.76
ORD003105,2025-02-16,SKU0051,3,451.5
ORD003106,2025-02-16,SKU0052,3,568.8
ORD003107,2025-02-16,SKU0053,4,213.7
ORD003108,2025-02-16,SKU0054,2,172.97
ORD003109,2025-02-16,SKU0055,4,786.45
ORD003110,2025-02-16,SKU0056,3,432.64
ORD003111,2025-02-16,SKU0057,2,238.23
ORD003112,2025-02-16,SKU0058,4,797.15
ORD003113,2025-02-16,SKU0060,1,464.3
ORD003114,2025-02-16,SKU0063,3,251.94
ORD003115,2025-02-16,SKU0064,6,572.27
ORD003116,2025-02-16,SKU0069,2,686.71
ORD003117,2025-02-16,SKU0071,4,636.86
ORD003118,2025-02-16,SKU0072,5,548.43
ORD003119,2025-02-16,SKU0073,6,481.32
ORD003120,2025-02-16,SKU0075,4,754.5
ORD003121,2025-02-16,SKU0078,2,272.08
ORD003122,2025-02-16,SKU0079,5,409.07
ORD003123,2025-02-16,SKU0080,3,380.8
ORD003124,2025-02-17,SKU0001,1,244.75
ORD003125,2025-02-17,SKU0002,3,225.54
ORD003126,2025-02-17,SKU0004,4,206.26
ORD003127,2025-02-17,SKU0005,3,464.16
ORD003128,2025-02-17,SKU0007,6,89.32
ORD003129,2025-02-17,SKU0008,9,232.98
ORD003130,2025-02-17,SKU0010,5,569.19
ORD003131,2025-02-17,SKU0012,4,152.55
ORD003132,2025-02-17,SKU0013,3,798.28
ORD003133,2025-02-17,SKU0014,4,242.75
ORD003134,2025-02-17,SKU0015,4,782.23
ORD003135,2025-02-17,SKU0017,2,65.12
ORD003136,2025-02-17,SKU0019,2,522.11
ORD003137,2025-02-17,SKU0020,1,557.34
ORD003138,2025-02-17,SKU0022,2,380.32
ORD003139,2025-02-17,SKU0024,4,490.45
ORD003140,2025-02-17,SKU0025,5,101.45
ORD003141,2025-02-17,SKU0026,1,320.94
ORD003142,2025-02-17,SKU0028,6,650.39
ORD003143,2025-02-17,SKU0029,1,397.43
ORD003144,2025-02-17,SKU0030,5,787.4
ORD003145,2025-02-17,SKU0033,2,646.74
ORD003146,2025-02-17,SKU0034,1,154.55
ORD003147,2025-02-17,SKU0036,3,568.82
ORD003148,2025-02-17,SKU0037,2,692.35
ORD003149,2025-02-17,SKU0039,3,207.38
ORD003150,2025-02-17,SKU0042,5,304.99
ORD003151,2025-02-17,SKU0043,1,113.09
ORD003152,2025-02-17,SKU0044,2,754.8
ORD003153,2025-02-17,SKU0045,3,342.15
ORD003154,2025-02-17,SKU0046,4,433.49
ORD003155,2025-02-17,SKU0048,1,553.52
ORD003156,2025-02-17,SKU0049,10,598.76
ORD003157,2025-02-17,SKU0051,5,451.5
ORD003158,2025-02-17,SKU0052,4,568.8
ORD003159,2025-02-17,SKU0054,6,172.97
ORD003160,2025-02-17,SKU0055,1,786.45
ORD003161,2025-02-17,SKU0056,8,432.64
ORD003162,2025-02-17,SKU0058,4,797.15
ORD003163,2025-02-17,SKU0060,1,464.3
ORD003164,2025-02-17,SKU0062,3,183.42
ORD003165,2025-02-17,SKU0063,1,251.94
ORD003166,2025-02-17,SKU0064,5,572.27
ORD003167,2025-02-17,SKU0067,6,347.43
ORD003168,2025-02-17,SKU0069,3,686.71
ORD003169,2025-02-17,SKU0070,2,751.08
ORD003170,2025-02-17,SKU0071,3,636.86
ORD003171,2025-02-17,SKU0072,1,548.43
ORD003172,2025-02-17,SKU0073,9,481.32
ORD003173,2025-02-17,SKU0075,4,754.5
ORD003174,2025-02-17,SKU0076,5,779.98
ORD003175,2025-02-17,SKU0078,2,272.08
ORD003176,2025-02-17,SKU0079,4,409.07
ORD003177,2025-02-17,SKU0080,5,380.8
ORD003178,2025-02-18,SKU0001,3,244.75
ORD003179,2025-02-18,SKU0002,4,225.54
ORD003180,2025-02-18,SKU0004,4,206.26
ORD003181,2025-02-18,SKU0005,3,464.16
ORD003182,2025-02-18,SKU0006,3,346.92
ORD003183,2025-02-18,SKU0007,1,89.32
ORD003184,2025-02-18,SKU0008,2,232.98
ORD003185,2025-02-18,SKU0009,3,227.63
ORD003186,2025-02-18,SKU0010,2,569.19
ORD003187,2025-02-18,SKU0012,8,152.55
ORD003188,2025-02-18,SKU0013,3,798.28
ORD003189,2025-02-18,SKU0014,4,242.75
ORD003190,2025-02-18,SKU0015,8,782.23
ORD003191,2025-02-18,SKU0016,2,352.39
ORD003192,2025-02-18,SKU0017,5,65.12
ORD003193,2025-02-18,SKU0019,8,522.11
ORD003194,2025-02-18,SKU0020,7,557.34
ORD003195,2025-02-18,SKU0021,3,443.51
ORD003196,2025-02-18,SKU0022,10,380.32
ORD003197,2025-02-18,SKU0023,1,460.2
ORD003198,2025-02-18,SKU0024,2,490.45
ORD003199,2025-02-18,SKU0025,1,101.45
ORD003200,2025-02-18,SKU0026,5,320.94
ORD003201,2025-02-18,SKU0028,7,650.39
ORD003202,2025-02-18,SKU0029,3,397.43
ORD003203,2025-02-18,SKU0030,7,787.4
ORD003204,2025-02-18,SKU0032,2,660.49
ORD003205,2025-02-18,SKU0033,4,646.74
ORD003206,2025-02-18,SKU0034,1,154.55
ORD003207,2025-02-18,SKU0036,5,568.82
ORD003208,2025-02-18,SKU0037,3,692.35
ORD003209,2025-02-18,SKU0039,3,207.38
ORD003210,2025-02-18,SKU0042,6,304.99
ORD003211,2025-02-18,SKU0043,7,113.09
ORD003212,2025-02-18,SKU0044,7,754.8
ORD003213,2025-02-18,SKU0045,2,342.15
ORD003214,2025-02-18,SKU0047,5,676.66
ORD003215,2025-02-18,SKU0048,1,553.52
ORD003216,2025-02-18,SKU0049,2,598.76
ORD003217,2025-02-18,SKU0050,2,198.89
ORD003218,2025-02-18,SKU0051,2,451.5
ORD003219,2025-02-18,SKU0052,4,568.8
ORD003220,2025-02-18,SKU0053,6,213.7
ORD003221,2025-02-18,SKU0054,4,172.97
ORD003222,2025-02-18,SKU0055,3,786.45
ORD003223,2025-02-18,SKU0056,3,432.64
ORD003224,2025-02-18,SKU0057,4,238.23
ORD003225,2025-02-18,SKU0058,3,797.15
ORD003226,2025-02-18,SKU0060,1,464.3
ORD003227,2025-02-18,SKU0062,4,183.42
ORD003228,2025-02-18,SKU0063,2,251.94
ORD003229,2025-02-18,SKU0064,3,572.27
ORD003230,2025-02-18,SKU0069,3,686.71
ORD003231,2025-02-18,SKU0070,4,751.08
ORD003232,2025-02-18,SKU0071,1,636.86
ORD003233,2025-02-18,SKU0072,3,548.43
ORD003234,2025-02-18,SKU0073,2,481.32
ORD003235,2025-02-18,SKU0075,1,754.5
ORD003236,2025-02-18,SKU0076,3,779.98
ORD003237,2025-02-18,SKU0078,3,272.08
ORD003238,2025-02-18,SKU0079,4,409.07
ORD003239,2025-02-18,SKU0080,4,380.8
ORD003240,2025-02-19,SKU0001,6,244.75
ORD003241,2025-02-19,SKU0002,4,225.54
ORD003242,2025-02-19,SKU0004,3,206.26
ORD003243,2025-02-19,SKU0005,2,464.16
ORD003244,2025-02-19,SKU0007,4,89.32
ORD003245,2025-02-19,SKU0008,1,232.98
ORD003246,2025-02-19,SKU0009,9,227.63
ORD003247,2025-02-19,SKU0010,2,569.19
ORD003248,2025-02-19,SKU0012,2,152.55
ORD003249,2025-02-19,SKU0013,2,798.28
ORD003250,2025-02-19,SKU0014,5,242.75
ORD003251,2025-02-19,SKU0015,4,782.23
ORD003252,2025-02-19,SKU0016,7,352.39
ORD003253,2025-02-19,SKU0017,3,65.12
ORD003254,2025-02-19,SKU0018,6,302.25
ORD003255,2025-02-19,SKU0019,3,522.11
ORD003256,2025-02-19,SKU0020,4,557.34
ORD003257,2025-02-19,SKU0021,4,443.51
ORD003258,2025-02-19,SKU0022,7,380.32
ORD003259,2025-02-19,SKU0023,2,460.2
ORD003260,2025-02-19,SKU0024,1,490.45
ORD003261,2025-02-19,SKU0025,1,101.45
ORD003262,2025-02-19,SKU0026,2,320.94
ORD003263,2025-02-19,SKU0028,1,650.39
ORD003264,2025-02-19,SKU0029,1,397.43
ORD003265,2025-02-19,SKU0030,3,787.4
ORD003266,2025-02-19,SKU0032,4,660.49
ORD003267,2025-02-19,SKU0033,1,646.74
ORD003268,2025-02-19,SKU0036,1,568.82
ORD003269,2025-02-19,SKU0039,4,207.38
ORD003270,2025-02-19,SKU0043,8,113.09
ORD003271,2025-02-19,SKU0044,5,754.8
ORD003272,2025-02-19,SKU0045,3,342.15
ORD003273,2025-02-19,SKU0046,1,433.49
ORD003274,2025-02-19,SKU0048,5,553.52
ORD003275,2025-02-19,SKU0049,3,598.76
ORD003276,2025-02-19,SKU0050,6,198.89
ORD003277,2025-02-19,SKU0051,4,451.5
ORD003278,2025-02-19,SKU0053,5,213.7
ORD003279,2025-02-19,SKU0055,4,786.45
ORD003280,2025-02-19,SKU0056,5,432.64
ORD003281,2025-02-19,SKU0057,2,238.23
ORD003282,2025-02-19,SKU0058,6,797.15
ORD003283,2025-02-19,SKU0060,8,464.3
ORD003284,2025-02-19,SKU0063,7,251.94
ORD003285,2025-02-19,SKU0064,1,572.27
ORD003286,2025-02-19,SKU0067,2,347.43
ORD003287,2025-02-19,SKU0069,1,686.71
ORD003288,2025-02-19,SKU0072,3,548.43
ORD003289,2025-02-19,SKU0075,8,754.5
ORD003290,2025-02-19,SKU0076,3,779.98
ORD003291,2025-02-19,SKU0078,5,272.08
ORD003292,2025-02-19,SKU0079,6,409.07
ORD003293,2025-02-19,SKU0080,4,380.8
ORD003294,2025-02-20,SKU0001,5,244.75
ORD003295,2025-02-20,SKU0002,3,225.54
ORD003296,2025-02-20,SKU0004,3,206.26
ORD003297,2025-02-20,SKU0005,1,464.16
ORD003298,2025-02-20,SKU0006,2,346.92
ORD003299,2025-02-20,SKU0007,4,89.32
ORD003300,2025-02-20,SKU0008,4,232.98
ORD003301,2025-02-20,SKU0009,3,227.63
ORD003302,2025-02-20,SKU0012,1,152.55
ORD003303,2025-02-20,SKU0013,5,798.28
ORD003304,2025-02-20,SKU0014,5,242.75
ORD003305,2025-02-20,SKU0015,6,782.23
ORD003306,2025-02-20,SKU0016,2,352.39
ORD003307,2025-02-20,SKU0017,3,65.12
ORD003308,2025-02-20,SKU0018,1,302.25
ORD003309,2025-02-20,SKU0019,3,522.11
ORD003310,2025-02-20,SKU0020,1,557.34
ORD003311,2025-02-20,SKU0021,3,443.51
ORD003312,2025-02-20,SKU0022,3,380.32
ORD003313,2025-02-20,SKU0023,5,460.2
ORD003314,2025-02-20,SKU0024,5,490.45
ORD003315,2025-02-20,SKU0026,4,320.94
ORD003316,2025-02-20,SKU0028,1,650.39
ORD003317,2025-02-20,SKU0029,4,397.43
ORD003318,2025-02-20,SKU0032,1,660.49
ORD003319,2025-02-20,SKU0033,3,646.74
ORD003320,2025-02-20,SKU0034,5,154.55
ORD003321,2025-02-20,SKU0036,3,568.82
ORD003322,2025-02-20,SKU0039,4,207.38
ORD003323,2025-02-20,SKU0042,4,304.99
ORD003324,2025-02-20,SKU0043,2,113.09
ORD003325,2025-02-20,SKU0044,5,754.8
ORD003326,2025-02-20,SKU0045,5,342.15
ORD003327,2025-02-20,SKU0046,1,433.49
ORD003328,2025-02-20,SKU0047,1,676.66
ORD003329,2025-02-20,SKU0050,2,198.89
ORD003330,2025-02-20,SKU0051,3,451.5
ORD003331,2025-02-20,SKU0052,6,568.8
ORD003332,2025-02-20,SKU0053,3,213.7
ORD003333,2025-02-20,SKU0054,4,172.97
ORD003334,2025-02-20,SKU0055,1,786.45
ORD003335,2025-02-20,SKU0056,1,432.64
ORD003336,2025-02-20,SKU0057,3,238.23
ORD003337,2025-02-20,SKU0058,5,797.15
ORD003338,2025-02-20,SKU0062,5,183.42
ORD003339,2025-02-20,SKU0063,5,251.94
ORD003340,2025-02-20,SKU0064,1,572.27
ORD003341,2025-02-20,SKU0067,8,347.43
ORD003342,2025-02-20,SKU0069,1,686.71
ORD003343,2025-02-20,SKU0071,6,636.86
ORD003344,2025-02-20,SKU0072,5,548.43
ORD003345,2025-02-20,SKU0075,3,754.5
ORD003346,2025-02-20,SKU0076,4,779.98
ORD003347,2025-02-20,SKU0078,1,272.08
ORD003348,2025-02-20,SKU0080,3,380.8
ORD003349,2025-02-21,SKU0001,4,244.75
ORD003350,2025-02-21,SKU0002,1,225.54
ORD003351,2025-02-21,SKU0004,4,206.26
ORD003352,2025-02-21,SKU0005,11,464.16
ORD003353,2025-02-21,SKU0006,2,346.92
ORD003354,2025-02-21,SKU0007,5,89.32
ORD003355,2025-02-21,SKU0008,1,232.98
ORD003356,2025-02-21,SKU0009,1,227.63
ORD003357,2025-02-21,SKU0010,4,569.19
ORD003358,2025-02-21,SKU0013,4,798.28
ORD003359,2025-02-21,SKU0014,2,242.75
ORD003360,2025-02-21,SKU0015,5,782.23
ORD003361,2025-02-21,SKU0016,6,352.39
ORD003362,2025-02-21,SKU0017,3,65.12
ORD003363,2025-02-21,SKU0018,6,302.25
ORD003364,2025-02-21,SKU0019,6,522.11
ORD003365,2025-02-21,SKU0020,10,557.34
ORD003366,2025-02-21,SKU0021,3,443.51
ORD003367,2025-02-21,SKU0022,3,380.32
ORD003368,2025-02-21,SKU0023,10,460.2
ORD003369,2025-02-21,SKU0024,3,490.45
ORD003370,2025-02-21,SKU0025,3,101.45
ORD003371,2025-02-21,SKU0026,3,320.94
ORD003372,2025-02-21,SKU0028,6,650.39
ORD003373,2025-02-21,SKU0030,4,787.4
ORD003374,2025-02-21,SKU0032,11,660.49
ORD003375,2025-02-21,SKU0033,3,646.74
ORD003376,2025-02-21,SKU0034,2,154.55
ORD003377,2025-02-21,SKU0036,1,568.82
ORD003378,2025-02-21,SKU0037,5,692.35
ORD003379,2025-02-21,SKU0039,3,207.38
ORD003380,2025-02-21,SKU0042,5,304.99
ORD003381,2025-02-21,SKU0043,3,113.09
ORD003382,2025-02-21,SKU0045,7,342.15
ORD003383,2025-02-21,SKU0046,7,433.49
ORD003384,2025-02-21,SKU0047,1,676.66
ORD003385,2025-02-21,SKU0048,3,553.52
ORD003386,2025-02-21,SKU0049,5,598.76
ORD003387,2025-02-21,SKU0050,4,198.89
ORD003388,2025-02-21,SKU0051,8,451.5
ORD003389,2025-02-21,SKU0053,9,213.7
ORD003390,2025-02-21,SKU0054,2,172.97
ORD003391,2025-02-21,SKU0055,7,786.45
ORD003392,2025-02-21,SKU0056,1,432.64
ORD003393,2025-02-21,SKU0057,3,238.23
ORD003394,2025-02-21,SKU0058,1,797.15
ORD003395,2025-02-21,SKU0060,3,464.3
ORD003396,2025-02-21,SKU0062,5,183.42
ORD003397,2025-02-21,SKU0064,4,572.27
ORD003398,2025-02-21,SKU0067,4,347.43
ORD003399,2025-02-21,SKU0069,6,686.71
ORD003400,2025-02-21,SKU0070,2,751.08
ORD003401,2025-02-21,SKU0071,3,636.86
ORD003402,2025-02-21,SKU0072,3,548.43
ORD003403,2025-02-21,SKU0075,2,754.5
ORD003404,2025-02-21,SKU0076,2,779.98
ORD003405,2025-02-21,SKU0078,2,272.08
ORD003406,2025-02-21,SKU0079,3,409.07
ORD003407,2025-02-21,SKU0080,5,380.8
ORD003408,2025-02-22,SKU0001,3,244.75
ORD003409,2025-02-22,SKU0002,4,225.54
ORD003410,2025-02-22,SKU0004,4,206.26
ORD003411,2025-02-22,SKU0005,5,464.16
ORD003412,2025-02-22,SKU0006,3,346.92
ORD003413,2025-02-22,SKU0007,5,89.32
ORD003414,2025-02-22,SKU0008,3,232.98
ORD003415,2025-02-22,SKU0009,4,227.63
ORD003416,2025-02-22,SKU0010,4,569.19
ORD003417,2025-02-22,SKU0012,6,152.55
ORD003418,2025-02-22,SKU0013,8,798.28
ORD003419,2025-02-22,SKU0014,3,242.75
ORD003420,2025-02-22,SKU0016,7,352.39
ORD003421,2025-02-22,SKU0017,5,65.12
ORD003422,2025-02-22,SKU0018,5,302.25
ORD003423,2025-02-22,SKU0019,5,522.11
ORD003424,2025-02-22,SKU0020,6,557.34
ORD003425,2025-02-22,SKU0021,4,443.51
ORD003426,2025-02-22,SKU0022,2,380.32
ORD003427,2025-02-22,SKU0023,4,460.2
ORD003428,2025-02-22,SKU0024,1,490.45
ORD003429,2025-02-22,SKU0025,2,101.45
ORD003430,2025-02-22,SKU0026,5,320.94
ORD003431,2025-02-22,SKU0028,3,650.39
ORD003432,2025-02-22,SKU0029,2,397.43
ORD003433,2025-02-22,SKU0030,5,787.4
ORD003434,2025-02-22,SKU0032,3,660.49
ORD003435,2025-02-22,SKU0033,3,646.74
ORD003436,2025-02-22,SKU0034,5,154.55
ORD003437,2025-02-22,SKU0036,3,568.82
ORD003438,2025-02-22,SKU0037,6,692.35
ORD003439,2025-02-22,SKU0039,3,207.38
ORD003440,2025-02-22,SKU0042,1,304.99
ORD003441,2025-02-22,SKU0043,7,113.09
ORD003442,2025-02-22,SKU0044,2,754.8
ORD003443,2025-02-22,SKU0045,2,342.15
ORD003444,2025-02-22,SKU0046,3,433.49
ORD003445,2025-02-22,SKU0047,3,676.66
ORD003446,2025-02-22,SKU0048,3,553.52
ORD003447,2025-02-22,SKU0049,3,598.76
ORD003448,2025-02-22,SKU0051,6,451.5
ORD003449,2025-02-22,SKU0052,3,568.8
ORD003450,2025-02-22,SKU0054,3,172.97
ORD003451,2025-02-22,SKU0055,3,786.45
ORD003452,2025-02-22,SKU0056,2,432.64
ORD003453,2025-02-22,SKU0057,1,238.23
ORD003454,2025-02-22,SKU0058,7,797.15
ORD003455,2025-02-22,SKU0060,5,464.3
ORD003456,2025-02-22,SKU0062,3,183.42
ORD003457,2025-02-22,SKU0063,2,251.94
ORD003458,2025-02-22,SKU0064,2,572.27
ORD003459,2025-02-22,SKU0067,4,347.43
ORD003460,2025-02-22,SKU0069,2,686.71
ORD003461,2025-02-22,SKU0070,3,751.08
ORD003462,2025-02-22,SKU0071,4,636.86
ORD003463,2025-02-22,SKU0072,2,548.43
ORD003464,2025-02-22,SKU0073,4,481.32
ORD003465,2025-02-22,SKU0075,6,754.5
ORD003466,2025-02-22,SKU0076,4,779.98
ORD003467,2025-02-22,SKU0078,2,272.08
ORD003468,2025-02-22,SKU0079,2,409.07
ORD003469,2025-02-22,SKU0080,1,380.8
ORD003470,2025-02-23,SKU0001,5,244.75
ORD003471,2025-02-23,SKU0002,3,225.54
ORD003472,2025-02-23,SKU0004,1,206.26
ORD003473,2025-02-23,SKU0005,4,464.16
ORD003474,2025-02-23,SKU0006,3,346.92
ORD003475,2025-02-23,SKU0007,1,89.32
ORD003476,2025-02-23,SKU0008,5,232.98
ORD003477,2025-02-23,SKU0009,2,227.63
ORD003478,2025-02-23,SKU0010,3,569.19
ORD003479,2025-02-23,SKU0013,3,798.28
ORD003480,2025-02-23,SKU0014,2,242.75
ORD003481,2025-02-23,SKU0016,6,352.39
ORD003482,2025-02-23,SKU0017,4,65.12
ORD003483,2025-02-23,SKU0018,2,302.25
ORD003484,2025-02-23,SKU0019,8,522.11
ORD003485,2025-02-23,SKU0020,4,557.34
ORD003486,2025-02-23,SKU0021,6,443.51
ORD003487,2025-02-23,SKU0022,4,380.32
ORD003488,2025-02-23,SKU0023,1,460.2
ORD003489,2025-02-23,SKU0024,6,490.45
ORD003490,2025-02-23,SKU0025,3,101.45
ORD003491,2025-02-23,SKU0026,2,320.94
ORD003492,2025-02-23,SKU0030,3,787.4
ORD003493,2025-02-23,SKU0032,1,660.49
ORD003494,2025-02-23,SKU0033,4,646.74
ORD003495,2025-02-23,SKU0034,2,154.55
ORD003496,2025-02-23,SKU0036,1,568.82
ORD003497,2025-02-23,SKU0037,3,692.35
ORD003498,2025-02-23,SKU0039,1,207.38
ORD003499,2025-02-23,SKU0042,2,304.99
ORD003500,2025-02-23,SKU0043,8,113.09
ORD003501,2025-02-23,SKU0044,12,754.8
