snapshot_date,sku_id,on_hand_qty,warehouse
2025-02-15,SKU0054,29,WH_A
2025-02-15,SKU0055,6,WH_B
2025-02-15,SKU0056,47,WH_A
2025-02-15,SKU0057,130,WH_A
2025-02-15,SKU0058,102,WH_A
2025-02-15,SKU0059,68,WH_C
2025-02-15,SKU0060,42,WH_C
2025-02-15,SKU0061,49,WH_C
2025-02-15,SKU0062,84,WH_B
2025-02-15,SKU0063,30,WH_B
2025-02-15,SKU0064,1,WH_C
2025-02-15,SKU0065,32,WH_C
2025-02-15,SKU0066,82,WH_C
2025-02-15,SKU0067,37,WH_B
2025-02-15,SKU0068,104,WH_B
2025-02-15,SKU0069,38,WH_B
2025-02-15,SKU0070,9,WH_C
2025-02-15,SKU0071,89,WH_C
2025-02-15,SKU0072,56,WH_B
2025-02-15,SKU0073,68,WH_B
2025-02-15,SKU0074,63,WH_A
2025-02-15,SKU0075,106,WH_C
2025-02-15,SKU0076,74,WH_B
2025-02-15,SKU0077,83,WH_B
2025-02-15,SKU0078,0,WH_C
2025-02-15,SKU0079,93,WH_C
2025-02-15,SKU0080,128,WH_C
2025-02-16,SKU0001,37,WH_A
2025-02-16,SKU0002,88,WH_C
2025-02-16,SKU0003,62,WH_C
2025-02-16,SKU0004,83,WH_C
2025-02-16,SKU0005,20,WH_C
2025-02-16,SKU0006,1,WH_C
2025-02-16,SKU0007,2,WH_C
2025-02-16,SKU0008,65,WH_C
2025-02-16,SKU0009,22,WH_C
2025-02-16,SKU0010,104,WH_B
2025-02-16,SKU0011,106,WH_A
2025-02-16,SKU0012,115,WH_C
2025-02-16,SKU0013,41,WH_A
2025-02-16,SKU0014,44,WH_C
2025-02-16,SKU0015,15,WH_A
2025-02-16,SKU0016,0,WH_A
2025-02-16,SKU0017,110,WH_C
2025-02-16,SKU0018,102,WH_B
2025-02-16,SKU0019,80,WH_B
2025-02-16,SKU0020,52,WH_B
2025-02-16,SKU0021,73,WH_B
2025-02-16,SKU0022,92,WH_C
2025-02-16,SKU0023,54,WH_B
2025-02-16,SKU0024,100,WH_A
2025-02-16,SKU0025,78,WH_C
2025-02-16,SKU0026,16,WH_C
2025-02-16,SKU0027,58,WH_B
2025-02-16,SKU0028,66,WH_C
2025-02-16,SKU0029,80,WH_A
2025-02-16,SKU0030,19,WH_C
2025-02-16,SKU0031,75,WH_C
2025-02-16,SKU0032,94,WH_B
2025-02-16,SKU0033,0,WH_B
2025-02-16,SKU0034,96,WH_C
2025-02-16,SKU0035,0,WH_C
2025-02-16,SKU0036,63,WH_C
2025-02-16,SKU0037,61,WH_A
2025-02-16,SKU0038,88,WH_B
2025-02-16,SKU0039,20,WH_B
2025-02-16,SKU0040,86,WH_B
2025-02-16,SKU0041,106,WH_B
2025-02-16,SKU0042,73,WH_B
2025-02-16,SKU0043,17,WH_A
2025-02-16,SKU0044,31,WH_A
2025-02-16,SKU0045,28,WH_C
2025-02-16,SKU0046,29,WH_A
2025-02-16,SKU0047,83,WH_A
2025-02-16,SKU0048,44,WH_C
2025-02-16,SKU0049,108,WH_A
2025-02-16,SKU0050,18,WH_B
2025-02-16,SKU0051,107,WH_A
2025-02-16,SKU0052,93,WH_B
2025-02-16,SKU0053,20,WH_A
2025-02-16,SKU0054,26,WH_C
2025-02-16,SKU0055,60,WH_C
2025-02-16,SKU0056,10,WH_C
2025-02-16,SKU0057,30,WH_C
2025-02-16,SKU0058,59,WH_B
2025-02-16,SKU0059,24,WH_B
2025-02-16,SKU0060,30,WH_A
2025-02-16,SKU0061,94,WH_A
2025-02-16,SKU0062,96,WH_B
2025-02-16,SKU0063,116,WH_A
2025-02-16,SKU0064,37,WH_A
2025-02-16,SKU0065,22,WH_A
2025-02-16,SKU0066,102,WH_C
2025-02-16,SKU0067,62,WH_A
2025-02-16,SKU0068,90,WH_C
2025-02-16,SKU0069,7,WH_B
2025-02-16,SKU0070,100,WH_C
2025-02-16,SKU0071,80,WH_C
2025-02-16,SKU0072,25,WH_B
2025-02-16,SKU0073,67,WH_B
2025-02-16,SKU0074,22,WH_A
2025-02-16,SKU0075,93,WH_C
2025-02-16,SKU0076,30,WH_A
2025-02-16,SKU0077,81,WH_B
2025-02-16,SKU0078,87,WH_A
2025-02-16,SKU0079,12,WH_B
2025-02-16,SKU0080,85,WH_A
2025-02-17,SKU0001,68,WH_A
2025-02-17,SKU0002,97,WH_C
2025-02-17,SKU0003,17,WH_C
2025-02-17,SKU0004,37,WH_A
2025-02-17,SKU0005,75,WH_C
2025-02-17,SKU0006,99,WH_B
2025-02-17,SKU0007,0,WH_C
2025-02-17,SKU0008,55,WH_A
2025-02-17,SKU0009,86,WH_A
2025-02-17,SKU0010,79,WH_B
2025-02-17,SKU0011,92,WH_A
2025-02-17,SKU0012,102,WH_C
2025-02-17,SKU0013,75,WH_B
2025-02-17,SKU0014,35,WH_B
2025-02-17,SKU0015,107,WH_C
2025-02-17,SKU0016,64,WH_A
2025-02-17,SKU0017,15,WH_A
2025-02-17,SKU0018,99,WH_B
2025-02-17,SKU0019,80,WH_B
2025-02-17,SKU0020,99,WH_C
2025-02-17,SKU0021,16,WH_C
2025-02-17,SKU0022,41,WH_B
2025-02-17,SKU0023,75,WH_C
2025-02-17,SKU0024,73,WH_A
2025-02-17,SKU0025,62,WH_B
2025-02-17,SKU0026,35,WH_C
2025-02-17,SKU0027,86,WH_B
2025-02-17,SKU0028,78,WH_A
2025-02-17,SKU0029,73,WH_B
2025-02-17,SKU0030,105,WH_C
2025-02-17,SKU0031,28,WH_C
2025-02-17,SKU0032,8,WH_C
2025-02-17,SKU0033,56,WH_A
2025-02-17,SKU0034,106,WH_B
2025-02-17,SKU0035,55,WH_C
2025-02-17,SKU0036,15,WH_B
2025-02-17,SKU0037,1,WH_A
2025-02-17,SKU0038,125,WH_C
2025-02-17,SKU0039,37,WH_A
2025-02-17,SKU0040,126,WH_B
2025-02-17,SKU0041,64,WH_C
2025-02-17,SKU0042,29,WH_B
2025-02-17,SKU0043,44,WH_A
2025-02-17,SKU0044,96,WH_B
2025-02-17,SKU0045,108,WH_C
2025-02-17,SKU0046,89,WH_A
2025-02-17,SKU0047,25,WH_B
2025-02-17,SKU0048,49,WH_B
2025-02-17,SKU0049,41,WH_A
2025-02-17,SKU0050,80,WH_C
2025-02-17,SKU0051,82,WH_A
2025-02-17,SKU0052,46,WH_C
2025-02-17,SKU0053,100,WH_A
2025-02-17,SKU0054,108,WH_C
2025-02-17,SKU0055,41,WH_C
2025-02-17,SKU0056,43,WH_A
2025-02-17,SKU0057,0,WH_B
2025-02-17,SKU0058,0,WH_A
2025-02-17,SKU0059,88,WH_A
2025-02-17,SKU0060,24,WH_A
2025-02-17,SKU0061,0,WH_A
2025-02-17,SKU0062,31,WH_B
2025-02-17,SKU0063,0,WH_A
2025-02-17,SKU0064,59,WH_B
2025-02-17,SKU0065,60,WH_A
2025-02-17,SKU0066,77,WH_B
2025-02-17,SKU0067,98,WH_A
2025-02-17,SKU0068,102,WH_C
2025-02-17,SKU0069,62,WH_A
2025-02-17,SKU0070,116,WH_B
2025-02-17,SKU0071,29,WH_B
2025-02-17,SKU0072,0,WH_A
2025-02-17,SKU0073,123,WH_C
2025-02-17,SKU0074,26,WH_C
2025-02-17,SKU0075,17,WH_B
2025-02-17,SKU0076,90,WH_B
2025-02-17,SKU0077,10,WH_C
2025-02-17,SKU0078,128,WH_C
2025-02-17,SKU0079,86,WH_C
2025-02-17,SKU0080,63,WH_A
2025-02-18,SKU0001,32,WH_C
2025-02-18,SKU0002,109,WH_A
2025-02-18,SKU0003,61,WH_C
2025-02-18,SKU0004,93,WH_A
2025-02-18,SKU0005,70,WH_A
2025-02-18,SKU0006,18,WH_A
2025-02-18,SKU0007,22,WH_A
2025-02-18,SKU0008,87,WH_B
2025-02-18,SKU0009,107,WH_B
2025-02-18,SKU0010,108,WH_B
2025-02-18,SKU0011,99,WH_A
2025-02-18,SKU0012,31,WH_A
2025-02-18,SKU0013,103,WH_C
2025-02-18,SKU0014,63,WH_C
2025-02-18,SKU0015,81,WH_C
2025-02-18,SKU0016,115,WH_A
2025-02-18,SKU0017,46,WH_A
2025-02-18,SKU0018,34,WH_B
2025-02-18,SKU0019,0,WH_C
2025-02-18,SKU0020,75,WH_C
2025-02-18,SKU0021,115,WH_C
2025-02-18,SKU0022,27,WH_C
2025-02-18,SKU0023,90,WH_C
2025-02-18,SKU0024,84,WH_B
2025-02-18,SKU0025,11,WH_A
2025-02-18,SKU0026,65,WH_C
2025-02-18,SKU0027,70,WH_A
2025-02-18,SKU0028,124,WH_A
2025-02-18,SKU0029,60,WH_B
2025-02-18,SKU0030,127,WH_B
2025-02-18,SKU0031,17,WH_C
2025-02-18,SKU0032,78,WH_A
2025-02-18,SKU0033,12,WH_A
2025-02-18,SKU0034,97,WH_B
2025-02-18,SKU0035,124,WH_A
2025-02-18,SKU0036,85,WH_B
2025-02-18,SKU0037,77,WH_B
2025-02-18,SKU0038,45,WH_B
2025-02-18,SKU0039,51,WH_B
2025-02-18,SKU0040,17,WH_A
2025-02-18,SKU0041,17,WH_C
2025-02-18,SKU0042,81,WH_C
2025-02-18,SKU0043,39,WH_A
2025-02-18,SKU0044,97,WH_C
2025-02-18,SKU0045,71,WH_C
2025-02-18,SKU0046,80,WH_A
2025-02-18,SKU0047,24,WH_C
2025-02-18,SKU0048,71,WH_A
2025-02-18,SKU0049,50,WH_B
2025-02-18,SKU0050,60,WH_A
2025-02-18,SKU0051,83,WH_B
2025-02-18,SKU0052,79,WH_C
2025-02-18,SKU0053,106,WH_A
2025-02-18,SKU0054,18,WH_A
2025-02-18,SKU0055,7,WH_B
2025-02-18,SKU0056,71,WH_B
2025-02-18,SKU0057,58,WH_B
2025-02-18,SKU0058,28,WH_B
2025-02-18,SKU0059,65,WH_A
2025-02-18,SKU0060,0,WH_A
2025-02-18,SKU0061,54,WH_A
2025-02-18,SKU0062,81,WH_A
2025-02-18,SKU0063,72,WH_C
2025-02-18,SKU0064,64,WH_A
2025-02-18,SKU0065,11,WH_A
2025-02-18,SKU0066,52,WH_A
2025-02-18,SKU0067,89,WH_B
2025-02-18,SKU0068,32,WH_C
2025-02-18,SKU0069,20,WH_A
2025-02-18,SKU0070,123,WH_A
2025-02-18,SKU0071,59,WH_C
2025-02-18,SKU0072,7,WH_A
2025-02-18,SKU0073,68,WH_C
2025-02-18,SKU0074,81,WH_A
2025-02-18,SKU0075,48,WH_A
2025-02-18,SKU0076,63,WH_A
2025-02-18,SKU0077,57,WH_C
2025-02-18,SKU0078,39,WH_C
2025-02-18,SKU0079,124,WH_A
2025-02-18,SKU0080,104,WH_B
2025-02-19,SKU0001,20,WH_B
2025-02-19,SKU0002,104,WH_A
2025-02-19,SKU0003,66,WH_C
2025-02-19,SKU0004,66,WH_C
2025-02-19,SKU0005,69,WH_C
2025-02-19,SKU0006,72,WH_C
2025-02-19,SKU0007,44,WH_B
2025-02-19,SKU0008,75,WH_B
2025-02-19,SKU0009,100,WH_C
2025-02-19,SKU0010,0,WH_A
2025-02-19,SKU0011,70,WH_A
2025-02-19,SKU0012,0,WH_B
2025-02-19,SKU0013,36,WH_C
2025-02-19,SKU0014,109,WH_B
2025-02-19,SKU0015,23,WH_A
2025-02-19,SKU0016,34,WH_B
2025-02-19,SKU0017,88,WH_A
2025-02-19,SKU0018,61,WH_A
2025-02-19,SKU0019,0,WH_C
2025-02-19,SKU0020,21,WH_B
2025-02-19,SKU0021,128,WH_C
2025-02-19,SKU0022,0,WH_B
2025-02-19,SKU0023,129,WH_A
2025-02-19,SKU0024,66,WH_B
2025-02-19,SKU0025,113,WH_C
2025-02-19,SKU0026,47,WH_C
2025-02-19,SKU0027,16,WH_A
2025-02-19,SKU0028,18,WH_C
2025-02-19,SKU0029,44,WH_A
2025-02-19,SKU0030,85,WH_C
2025-02-19,SKU0031,91,WH_B
2025-02-19,SKU0032,0,WH_C
2025-02-19,SKU0033,3,WH_A
2025-02-19,SKU0034,103,WH_A
2025-02-19,SKU0035,95,WH_A
2025-02-19,SKU0036,65,WH_B
2025-02-19,SKU0037,51,WH_A
2025-02-19,SKU0038,42,WH_B
2025-02-19,SKU0039,38,WH_B
2025-02-19,SKU0040,52,WH_A
2025-02-19,SKU0041,109,WH_B
2025-02-19,SKU0042,34,WH_A
2025-02-19,SKU0043,81,WH_C
2025-02-19,SKU0044,31,WH_C
2025-02-19,SKU0045,41,WH_A
2025-02-19,SKU0046,30,WH_A
2025-02-19,SKU0047,70,WH_A
2025-02-19,SKU0048,64,WH_B
2025-02-19,SKU0049,117,WH_C
2025-02-19,SKU0050,72,WH_C
2025-02-19,SKU0051,29,WH_B
2025-02-19,SKU0052,74,WH_C
2025-02-19,SKU0053,28,WH_C
2025-02-19,SKU0054,40,WH_A
2025-02-19,SKU0055,15,WH_B
2025-02-19,SKU0056,35,WH_C
2025-02-19,SKU0057,116,WH_A
2025-02-19,SKU0058,32,WH_C
2025-02-19,SKU0059,102,WH_C
2025-02-19,SKU0060,16,WH_A
2025-02-19,SKU0061,73,WH_C
2025-02-19,SKU0062,36,WH_A
2025-02-19,SKU0063,99,WH_C
2025-02-19,SKU0064,108,WH_A
2025-02-19,SKU0065,61,WH_A
2025-02-19,SKU0066,92,WH_B
2025-02-19,SKU0067,116,WH_A
2025-02-19,SKU0068,86,WH_C
2025-02-19,SKU0069,120,WH_C
2025-02-19,SKU0070,86,WH_C
2025-02-19,SKU0071,20,WH_A
2025-02-19,SKU0072,39,WH_A
2025-02-19,SKU0073,122,WH_A
2025-02-19,SKU0074,16,WH_C
2025-02-19,SKU0075,117,WH_B
2025-02-19,SKU0076,13,WH_B
2025-02-19,SKU0077,8,WH_B
2025-02-19,SKU0078,77,WH_A
2025-02-19,SKU0079,112,WH_C
2025-02-19,SKU0080,93,WH_C
2025-02-20,SKU0001,94,WH_C
2025-02-20,SKU0002,29,WH_B
2025-02-20,SKU0003,110,WH_A
2025-02-20,SKU0004,49,WH_B
2025-02-20,SKU0005,109,WH_C
2025-02-20,SKU0006,24,WH_A
2025-02-20,SKU0007,0,WH_C
2025-02-20,SKU0008,89,WH_B
2025-02-20,SKU0009,102,WH_A
2025-02-20,SKU0010,0,WH_A
2025-02-20,SKU0011,5,WH_A
2025-02-20,SKU0012,23,WH_A
2025-02-20,SKU0013,82,WH_B
2025-02-20,SKU0014,22,WH_C
2025-02-20,SKU0015,10,WH_C
2025-02-20,SKU0016,0,WH_A
2025-02-20,SKU0017,38,WH_A
2025-02-20,SKU0018,83,WH_A
2025-02-20,SKU0019,55,WH_B
2025-02-20,SKU0020,92,WH_B
2025-02-20,SKU0021,60,WH_B
2025-02-20,SKU0022,64,WH_B
2025-02-20,SKU0023,69,WH_C
2025-02-20,SKU0024,112,WH_B
2025-02-20,SKU0025,48,WH_B
2025-02-20,SKU0026,107,WH_B
2025-02-20,SKU0027,7,WH_C
2025-02-20,SKU0028,62,WH_C
2025-02-20,SKU0029,29,WH_B
2025-02-20,SKU0030,0,WH_C
2025-02-20,SKU0031,49,WH_B
2025-02-20,SKU0032,41,WH_A
2025-02-20,SKU0033,107,WH_C
2025-02-20,SKU0034,4,WH_A
2025-02-20,SKU0035,43,WH_A
2025-02-20,SKU0036,82,WH_C
2025-02-20,SKU0037,78,WH_A
2025-02-20,SKU0038,42,WH_C
2025-02-20,SKU0039,5,WH_C
2025-02-20,SKU0040,0,WH_A
2025-02-20,SKU0041,66,WH_B
2025-02-20,SKU0042,43,WH_B
2025-02-20,SKU0043,79,WH_B
2025-02-20,SKU0044,99,WH_C
2025-02-20,SKU0045,38,WH_B
2025-02-20,SKU0046,86,WH_B
2025-02-20,SKU0047,35,WH_A
2025-02-20,SKU0048,91,WH_B
2025-02-20,SKU0049,3,WH_B
2025-02-20,SKU0050,26,WH_B
2025-02-20,SKU0051,17,WH_A
2025-02-20,SKU0052,59,WH_B
2025-02-20,SKU0053,90,WH_B
2025-02-20,SKU0054,35,WH_C
2025-02-20,SKU0055,101,WH_B
2025-02-20,SKU0056,95,WH_C
2025-02-20,SKU0057,20,WH_B
2025-02-20,SKU0058,70,WH_A
2025-02-20,SKU0059,0,WH_B
2025-02-20,SKU0060,95,WH_C
2025-02-20,SKU0061,34,WH_B
2025-02-20,SKU0062,17,WH_A
2025-02-20,SKU0063,28,WH_A
2025-02-20,SKU0064,64,WH_C
2025-02-20,SKU0065,86,WH_C
2025-02-20,SKU0066,49,WH_C
2025-02-20,SKU0067,45,WH_C
2025-02-20,SKU0068,115,WH_A
2025-02-20,SKU0069,18,WH_B
2025-02-20,SKU0070,37,WH_C
2025-02-20,SKU0071,0,WH_B
2025-02-20,SKU0072,53,WH_C
2025-02-20,SKU0073,96,WH_C
2025-02-20,SKU0074,19,WH_B
2025-02-20,SKU0075,63,WH_B
2025-02-20,SKU0076,50,WH_C
2025-02-20,SKU0077,80,WH_B
2025-02-20,SKU0078,61,WH_C
2025-02-20,SKU0079,101,WH_B
2025-02-20,SKU0080,51,WH_B
2025-02-21,SKU0001,83,WH_B
2025-02-21,SKU0002,0,WH_B
2025-02-21,SKU0003,45,WH_A
2025-02-21,SKU0004,124,WH_A
2025-02-21,SKU0005,100,WH_A
2025-02-21,SKU0006,18,WH_A
2025-02-21,SKU0007,77,WH_C
2025-02-21,SKU0008,47,WH_B
2025-02-21,SKU0009,49,WH_B
2025-02-21,SKU0010,76,WH_C
2025-02-21,SKU0011,93,WH_C
2025-02-21,SKU0012,77,WH_A
2025-02-21,SKU0013,70,WH_B
2025-02-21,SKU0014,37,WH_A
2025-02-21,SKU0015,10,WH_C
2025-02-21,SKU0016,115,WH_C
2025-02-21,SKU0017,49,WH_C
2025-02-21,SKU0018,110,WH_C
2025-02-21,SKU0019,117,WH_B
2025-02-21,SKU0020,76,WH_C
2025-02-21,SKU0021,89,WH_C
2025-02-21,SKU0022,60,WH_C
2025-02-21,SKU0023,94,WH_A
2025-02-21,SKU0024,58,WH_C
2025-02-21,SKU0025,83,WH_C
2025-02-21,SKU0026,108,WH_C
2025-02-21,SKU0027,37,WH_B
2025-02-21,SKU0028,89,WH_C
2025-02-21,SKU0029,79,WH_B
2025-02-21,SKU0030,58,WH_A
2025-02-21,SKU0031,17,WH_B
2025-02-21,SKU0032,58,WH_C
2025-02-21,SKU0033,74,WH_C
2025-02-21,SKU0034,0,WH_A
2025-02-21,SKU0035,94,WH_B
2025-02-21,SKU0036,63,WH_C
2025-02-21,SKU0037,98,WH_C
2025-02-21,SKU0038,67,WH_B
2025-02-21,SKU0039,52,WH_C
2025-02-21,SKU0040,28,WH_C
2025-02-21,SKU0041,22,WH_A
2025-02-21,SKU0042,20,WH_C
2025-02-21,SKU0043,9,WH_A
2025-02-21,SKU0044,64,WH_B
2025-02-21,SKU0045,70,WH_B
2025-02-21,SKU0046,44,WH_C
2025-02-21,SKU0047,87,WH_B
2025-02-21,SKU0048,35,WH_C
2025-02-21,SKU0049,76,WH_B
2025-02-21,SKU0050,47,WH_C
2025-02-21,SKU0051,26,WH_B
2025-02-21,SKU0052,44,WH_A
2025-02-21,SKU0053,11,WH_B
2025-02-21,SKU0054,7,WH_B
2025-02-21,SKU0055,12,WH_A
2025-02-21,SKU0056,22,WH_A
2025-02-21,SKU0057,104,WH_A
2025-02-21,SKU0058,0,WH_C
2025-02-21,SKU0059,124,WH_B
2025-02-21,SKU0060,106,WH_A
2025-02-21,SKU0061,29,WH_A
2025-02-21,SKU0062,116,WH_C
2025-02-21,SKU0063,2,WH_C
2025-02-21,SKU0064,68,WH_B
2025-02-21,SKU0065,98,WH_C
2025-02-21,SKU0066,18,WH_B
2025-02-21,SKU0067,46,WH_B
2025-02-21,SKU0068,20,WH_B
2025-02-21,SKU0069,0,WH_A
2025-02-21,SKU0070,52,WH_B
2025-02-21,SKU0071,93,WH_A
2025-02-21,SKU0072,0,WH_C
2025-02-21,SKU0073,34,WH_A
2025-02-21,SKU0074,77,WH_A
2025-02-21,SKU0075,19,WH_B
2025-02-21,SKU0076,82,WH_B
2025-02-21,SKU0077,65,WH_B
2025-02-21,SKU0078,113,WH_C
2025-02-21,SKU0079,123,WH_A
2025-02-21,SKU0080,38,WH_B
2025-02-22,SKU0001,38,WH_B
2025-02-22,SKU0002,60,WH_A
2025-02-22,SKU0003,52,WH_B
2025-02-22,SKU0004,123,WH_C
2025-02-22,SKU0005,105,WH_A
2025-02-22,SKU0006,51,WH_C
2025-02-22,SKU0007,106,WH_B
2025-02-22,SKU0008,37,WH_A
2025-02-22,SKU0009,34,WH_B
2025-02-22,SKU0010,92,WH_A
2025-02-22,SKU0011,44,WH_A
2025-02-22,SKU0012,102,WH_C
2025-02-22,SKU0013,33,WH_B
2025-02-22,SKU0014,64,WH_B
2025-02-22,SKU0015,107,WH_C
2025-02-22,SKU0016,23,WH_C
2025-02-22,SKU0017,100,WH_C
2025-02-22,SKU0018,2,WH_B
2025-02-22,SKU0019,55,WH_C
2025-02-22,SKU0020,105,WH_B
2025-02-22,SKU0021,121,WH_A
2025-02-22,SKU0022,9,WH_A
2025-02-22,SKU0023,0,WH_A
2025-02-22,SKU0024,114,WH_B
2025-02-22,SKU0025,92,WH_C
2025-02-22,SKU0026,15,WH_C
2025-02-22,SKU0027,31,WH_A
2025-02-22,SKU0028,47,WH_B
2025-02-22,SKU0029,20,WH_A
2025-02-22,SKU0030,38,WH_B
2025-02-22,SKU0031,44,WH_A
2025-02-22,SKU0032,101,WH_A
2025-02-22,SKU0033,84,WH_C
2025-02-22,SKU0034,50,WH_A
2025-02-22,SKU0035,37,WH_C
2025-02-22,SKU0036,6,WH_C
2025-02-22,SKU0037,80,WH_A
2025-02-22,SKU0038,0,WH_C
2025-02-22,SKU0039,58,WH_B
2025-02-22,SKU0040,93,WH_A
2025-02-22,SKU0041,41,WH_C
2025-02-22,SKU0042,92,WH_A
2025-02-22,SKU0043,93,WH_C
2025-02-22,SKU0044,68,WH_A
2025-02-22,SKU0045,38,WH_C
2025-02-22,SKU0046,63,WH_C
2025-02-22,SKU0047,86,WH_B
2025-02-22,SKU0048,101,WH_A
2025-02-22,SKU0049,46,WH_B
2025-02-22,SKU0050,108,WH_B
2025-02-22,SKU0051,52,WH_B
2025-02-22,SKU0052,29,WH_B
2025-02-22,SKU0053,98,WH_C
2025-02-22,SKU0054,77,WH_A
2025-02-22,SKU0055,67,WH_B
2025-02-22,SKU0056,115,WH_B
2025-02-22,SKU0057,50,WH_B
2025-02-22,SKU0058,103,WH_A
2025-02-22,SKU0059,33,WH_A
2025-02-22,SKU0060,43,WH_C
2025-02-22,SKU0061,63,WH_B
2025-02-22,SKU0062,49,WH_B
2025-02-22,SKU0063,74,WH_A
2025-02-22,SKU0064,76,WH_B
2025-02-22,SKU0065,112,WH_A
2025-02-22,SKU0066,19,WH_B
2025-02-22,SKU0067,0,WH_C
2025-02-22,SKU0068,68,WH_B
2025-02-22,SKU0069,0,WH_B
2025-02-22,SKU0070,114,WH_A
2025-02-22,SKU0071,3,WH_C
2025-02-22,SKU0072,91,WH_A
2025-02-22,SKU0073,76,WH_C
2025-02-22,SKU0074,11,WH_B
2025-02-22,SKU0075,103,WH_A
2025-02-22,SKU0076,109,WH_A
2025-02-22,SKU0077,74,WH_A
2025-02-22,SKU0078,0,WH_B
2025-02-22,SKU0079,71,WH_B
2025-02-22,SKU0080,89,WH_A
2025-02-23,SKU0001,10,WH_C
2025-02-23,SKU0002,72,WH_A
2025-02-23,SKU0003,90,WH_A
2025-02-23,SKU0004,40,WH_C
2025-02-23,SKU0005,41,WH_A
2025-02-23,SKU0006,44,WH_A
2025-02-23,SKU0007,57,WH_C
2025-02-23,SKU0008,117,WH_B
2025-02-23,SKU0009,53,WH_B
2025-02-23,SKU0010,104,WH_A
2025-02-23,SKU0011,104,WH_B
2025-02-23,SKU0012,102,WH_A
2025-02-23,SKU0013,21,WH_A
2025-02-23,SKU0014,94,WH_A
2025-02-23,SKU0015,72,WH_A
2025-02-23,SKU0016,63,WH_A
2025-02-23,SKU0017,9,WH_B
2025-02-23,SKU0018,95,WH_A
2025-02-23,SKU0019,51,WH_C
2025-02-23,SKU0020,47,WH_B
2025-02-23,SKU0021,35,WH_B
2025-02-23,SKU0022,110,WH_B
2025-02-23,SKU0023,33,WH_A
2025-02-23,SKU0024,56,WH_A
2025-02-23,SKU0025,35,WH_C
2025-02-23,SKU0026,64,WH_A
2025-02-23,SKU0027,86,WH_C
2025-02-23,SKU0028,62,WH_C
2025-02-23,SKU0029,25,WH_A
2025-02-23,SKU0030,110,WH_B
2025-02-23,SKU0031,35,WH_C
2025-02-23,SKU0032,112,WH_C
2025-02-23,SKU0033,73,WH_B
2025-02-23,SKU0034,97,WH_B
2025-02-23,SKU0035,55,WH_C
2025-02-23,SKU0036,59,WH_A
2025-02-23,SKU0037,51,WH_A
2025-02-23,SKU0038,4,WH_C
2025-02-23,SKU0039,67,WH_B
2025-02-23,SKU0040,14,WH_B
2025-02-23,SKU0041,103,WH_C
2025-02-23,SKU0042,89,WH_B
2025-02-23,SKU0043,96,WH_A
2025-02-23,SKU0044,64,WH_A
2025-02-23,SKU0045,16,WH_C
2025-02-23,SKU0046,45,WH_A
2025-02-23,SKU0047,86,WH_A
2025-02-23,SKU0048,99,WH_C
2025-02-23,SKU0049,58,WH_B
2025-02-23,SKU0050,46,WH_A
2025-02-23,SKU0051,23,WH_A
2025-02-23,SKU0052,60,WH_A
2025-02-23,SKU0053,84,WH_B
2025-02-23,SKU0054,126,WH_B
2025-02-23,SKU0055,22,WH_C
2025-02-23,SKU0056,11,WH_A
2025-02-23,SKU0057,0,WH_C
2025-02-23,SKU0058,90,WH_C
2025-02-23,SKU0059,30,WH_A
2025-02-23,SKU0060,7,WH_B
2025-02-23,SKU0061,49,WH_C
2025-02-23,SKU0062,26,WH_C
2025-02-23,SKU0063,91,WH_B
2025-02-23,SKU0064,89,WH_C
2025-02-23,SKU0065,2,WH_C
2025-02-23,SKU0066,101,WH_B
2025-02-23,SKU0067,32,WH_B
2025-02-23,SKU0068,102,WH_A
2025-02-23,SKU0069,101,WH_B
2025-02-23,SKU0070,82,WH_C
2025-02-23,SKU0071,20,WH_B
2025-02-23,SKU0072,63,WH_C
2025-02-23,SKU0073,16,WH_A
2025-02-23,SKU0074,59,WH_B
2025-02-23,SKU0075,94,WH_A
2025-02-23,SKU0076,119,WH_C
2025-02-23,SKU0077,74,WH_C
2025-02-23,SKU0078,54,WH_B
2025-02-23,SKU0079,45,WH_C
2025-02-23,SKU0080,62,WH_C
2025-02-24,SKU0001,45,WH_B
2025-02-24,SKU0002,109,WH_B
2025-02-24,SKU0003,64,WH_C
2025-02-24,SKU0004,79,WH_B
2025-02-24,SKU0005,29,WH_C
2025-02-24,SKU0006,103,WH_C
2025-02-24,SKU0007,28,WH_C
2025-02-24,SKU0008,69,WH_C
2025-02-24,SKU0009,92,WH_A
2025-02-24,SKU0010,60,WH_A
2025-02-24,SKU0011,15,WH_C
2025-02-24,SKU0012,109,WH_C
2025-02-24,SKU0013,46,WH_A
2025-02-24,SKU0014,27,WH_C
2025-02-24,SKU0015,45,WH_C
2025-02-24,SKU0016,82,WH_B
2025-02-24,SKU0017,112,WH_C
2025-02-24,SKU0018,0,WH_A
2025-02-24,SKU0019,57,WH_C
2025-02-24,SKU0020,63,WH_B
2025-02-24,SKU0021,15,WH_C
2025-02-24,SKU0022,104,WH_B
2025-02-24,SKU0023,43,WH_A
2025-02-24,SKU0024,32,WH_B
2025-02-24,SKU0025,0,WH_C
2025-02-24,SKU0026,79,WH_B
2025-02-24,SKU0027,110,WH_C
2025-02-24,SKU0028,2,WH_C
2025-02-24,SKU0029,90,WH_C
2025-02-24,SKU0030,75,WH_A
2025-02-24,SKU0031,104,WH_C
